,vid_id,upload_date
13647,2jYEz66J_J4,2021-03-26
13648,D7fP9lnzt_Y,2021-09-21
13649,Zdc3shRvumk,2021-07-14
13650,0VR3dfZf9Yg,2019-07-19
13651,61ymOWwOwuk,2022-12-02
13652,_WCD3Z9UmJ4,2022-12-02
13653,Z8vDU6vUTj4,2022-12-02
13654,3q_ijl-aaTI,2022-12-02
13655,acYUqMd9k2I,2021-02-24
13656,LPTlvQ1Zet0,2018-03-01
13657,2WqI50mc7Jo,2022-12-02
13658,TxUdlC0057s,2022-12-02
13659,ZZ6VhTBcc-c,2020-10-02
13660,qBWhc4qbsjo,2019-04-22
13661,qBoQzo98EpQ,2019-05-09
13662,kz9jhG963no,2014-07-30
13663,EC9Hlcta17o,2021-12-10
13664,wIuBcb2T55Q,2013-05-01
13665,x8cFcSq4EIs,2017-05-04
13666,MeRIAew8eXc,2012-09-18
13667,idtNRsk6D0o,2017-06-05
13668,lPeJMoms_Ag,2015-07-20
13669,vpp1HXpDdIM,2017-11-22
13670,gbg27oT8Z9M,2015-06-16
13671,AJj43lbaYUI,2022-02-27
13672,Ids4IM9V55w,2017-07-10
13673,GLcA7kSaAZM,2020-11-13
13674,WbpZUIrve7Q,2017-08-06
13675,oUymv7wyjCo,2017-06-14
13676,rrXobXg73ec,2022-11-15
13677,qV_lcpLPZ8Q,2016-10-03
13678,s1QCL9AGbO0,2019-08-28
13679,zoiNNyfc_q8,2019-12-13
13680,THJRCYU3gs0,2020-06-08
13681,WcIcVapfqXw,2022-09-07
13682,CQLsdm1ZYAw,2022-02-11
13683,zUU1bIWpH5c,2019-05-21
13684,JrcWrdRy3uE,2022-03-17
13685,KHwYM7xff3Q,2022-12-02
13686,nrTkERuwdCc,2021-06-11
13687,JrcWrdRy3uE,2022-03-17
13688,YrA9oQEYf-k,2023-01-07
13689,PbUREUXbQqo,2022-10-14
13690,pNUJrK4UmXk,2022-09-16
13691,tGv7CUutzqU,2022-10-14
13692,FzfKn-hlZwo,2018-12-03
13693,QJOzUpNaD6Y,2022-12-09
13694,UVzVUDXoi0Y,2022-09-01
13695,Bimd2nZirT4,2016-07-07
13696,Iyy3YOpxL2k,2014-04-27
13697,Onby3d2lFDc,2018-12-05
13698,1Wl1B7DPegc,2018-10-15
13699,ORCNXtnlD38,2022-10-17
13700,rR1lgEMMJwo,2022-08-03
13701,0zGcUoRlhmw,2016-10-24
13702,ZAfAud_M_mg,2018-10-29
13703,XsX3ATc3FbA,2019-04-12
13704,ySmBqIKZi3E,2019-02-10
13705,SA7AIQw-7Ms,2017-12-01
13706,Z48FtS22Xhw,2017-06-05
13707,ePao0cTGG-o,2020-06-27
13708,xdYFuCp3m9k,2017-08-30
13709,N6tv11_KMiM,2022-06-10
13710,eMQuofsOOzo,2022-07-15
13711,90RLzVUuXe4,2022-09-20
13712,RnBT9uUYb1w,2016-08-23
13713,bSfpSOBD30U,2015-10-29
13714,CXO4tNyKkcs,2023-01-18
13715,zDo0H8Fm7d0,2017-10-23
13716,3XCVM3G3pns,2019-05-31
13717,LdH7aFjDzjI,2018-07-19
13718,IumYMCllMsM,2017-11-23
13719,ft4jcPSLJfY,2018-11-20
13720,76Nq-XO5K8I,2021-07-13
13721,0yW7w8F2TVA,2016-09-09
13722,v27COkZT4GY,2022-07-28
13723,rvUXXmwqx9c,2018-07-16
13724,L3dPK8tDn6g,2017-05-08
13725,Mhj15W23IjA,2012-12-14
13726,MIWV-oRxjps,2023-01-13
13727,pRfmrE0ToTo,2018-11-16
13728,RBW4YfwJN-E,2022-06-16
13729,WXyLdg4mJxo,2017-12-01
13730,v9eiYi8ql0M,2022-12-01
13731,gI-WEtw1vB4,2023-01-19
13732,JFm7YDVlqnI,2020-08-14
13733,CnT6NRiTz9M,2022-12-09
13734,Cel1TAel-eY,2020-06-25
13735,2CNl_CCtE-I,2021-12-20
13736,PvOYrm_JZc8,2022-04-12
13737,vjbBaai9ZA8,2022-07-13
13738,wIgAmimmz8Q,2022-11-21
13739,hCg9TCMnHyE,2021-03-26
13740,U2SNwtE-0Us,2021-10-08
13741,wiBXrkka-YA,2019-11-04
13742,MwpMEbgC7DA,2012-11-05
13743,R1UJXb5FzNQ,2022-05-13
13744,prsRiVTKqYg,2021-09-18
13745,8enYdE-xtA8,2022-03-30
13746,htzMqOmGL0U,2023-01-27
13747,4ZHwu0uut3k,2013-05-06
13748,AO4mdSNvCkU,2022-07-15
13749,CQoObtJ4K8s,2016-11-17
13750,B4-OxOmsqR0,2012-10-05
13751,up-YZ_jGSOY,2022-09-08
13752,3vjkh-acmTE,2018-11-09
13753,L74SAP-rCbE,2022-09-26
13754,qooWnw5rEcI,2018-06-26
13755,UMJm_97QXHA,2016-01-08
13756,AGCL3icu9dk,2020-12-04
13757,WWyVNXgg94U,2018-02-15
13758,Bfurc6KcMwk,2012-05-01
13759,p8FDl_tMs4Y,2019-01-31
13760,1-kO12tP3SE,2013-08-08
13761,zgI56IFtQto,2012-05-01
13762,FM7MFYoylVs,2017-02-22
13763,0zGcUoRlhmw,2016-10-24
13764,Io0fBr1XBUA,2016-04-29
13765,RhU9MZ98jxo,2017-01-13
13766,lzkKzZmRZk8,2019-07-24
13767,AfxsFsLhL04,2022-01-28
13768,3XCVM3G3pns,2019-05-31
13769,G5Mv2iV0wkU,2015-08-07
13770,fKtY_37r1VI,2018-11-12
13771,U0V1y2p1sgs,2019-03-25
13772,JR49dyo-y0E,2019-08-26
13773,9Sc-ir2UwGU,2015-03-09
13774,jSNNv9w2phs,2022-09-21
13775,RlaBTqv8tQs,2022-02-28
13776,BgfcToAjfdc,2015-03-23
13777,uruccxh9bkQ,2020-06-08
13778,TNYGLMQxZ64,2020-07-17
13779,_G-k6TQYUek,2018-07-27
13780,wx0hnPYXudY,2023-01-20
13781,-RJSbO8UZVY,2018-08-02
13782,JWeJHN5P-E8,2019-08-21
13783,stdr6o0-HOM,2018-06-15
13784,X2BYmmTI04I,2014-02-24
13785,U0V1y2p1sgs,2019-03-25
13786,HqFVdz9GpwE,2022-05-13
13787,GoQ85cs5fk0,2022-03-02
13788,PKcGR3hexig,2019-01-18
13789,1SsZ1KJ8TXM,2022-09-26
13790,b1dFSWLJ9wY,2019-05-23
13791,mRD0-GxqHVo,2020-06-29
13792,BhUthi9HGjg,2021-08-31
13793,RMPX_vgqQnM,2018-07-26
13794,IIA1XQnAv5s,2014-02-26
13795,9DySfgEj1hY,2018-07-26
13796,_ZdsmLgCVdU,2016-07-26
13797,drps8GTXARs,2021-03-25
13798,9nrEaHinGmY,2021-09-10
13799,yd9p4n5hLEg,2016-06-07
13800,8RkJhJcfOnc,2017-03-07
13801,zvCBSSwgtg4,2012-03-11
13802,pTOC_q0NLTk,2016-02-11
13803,aN5s9N_pTUs,2016-07-07
13804,v4pi1LxuDHc,2016-11-17
13805,UJWk_KNbDHo,2013-02-08
13806,6q5Zn_ZkehM,2016-08-11
13807,znRJvIGTjts,2022-01-16
13808,_II0fc7hgNY,2016-09-13
13809,yxxLrWAtKTg,2021-11-30
13810,RnBT9uUYb1w,2016-08-23
13811,ONJ2Cr8h6A8,2022-12-08
13812,e2vBLd5Egnk,2017-01-27
13813,LdvvPtIfR8w,2019-04-25
13814,Lpjcm1F8tY8,2018-07-30
13815,BDocp-VpCwY,2018-06-15
13816,iGS07iQaAcg,2020-02-27
13817,pNNMr5glICM,2017-05-26
13818,U4dilE1eh9s,2021-02-05
13819,o7iL2KzDh38,2017-12-01
13820,9jbwtx1-tw0,2020-05-06
13821,v8hSN5cuUc8,2017-06-29
13822,0kgIJ85whKw,2020-02-05
13823,OKBB1VufWCg,2015-11-18
13824,l_U242PzYkE,2017-03-15
13825,flL8ZMqIWGA,2022-04-15
13826,50-_oTkmF5I,2014-06-30
13827,DgR3W3pbpPo,2022-07-06
13828,GMFewiplIbw,2017-07-14
13829,atNGFSCjwuc,2018-11-06
13830,HKlfZ1QjD5k,2022-10-07
13831,meafZ5t8NbQ,2022-05-13
13832,NWIIhf_lv08,2022-04-29
13833,zEf423kYfqk,2018-04-20
13834,P2LLC2GyOlo,2021-06-04
13835,nlcIKh6sBtc,2013-06-18
13836,rTC4JshmUog,2014-08-12
13837,f2JuxM-snGc,2013-12-03
13838,BtvJaNeELic,2017-03-09
13839,dMK_npDG12Q,2017-03-02
13840,4bNZK-zgmUc,2017-08-16
13841,J0DjcsK_-HY,2017-08-03
13842,LONIThD7vO8,2017-09-15
13843,vJk6cpNCnNM,2017-08-16
13844,8bzesUu_a4I,2022-04-22
13845,NhCxrUEW3PM,2021-06-25
13846,-3P2USPFDcE,2019-10-24
13847,AE0mg-WbJEg,2021-10-15
13848,JaiDcm5ssMc,2022-10-28
13849,ipSp_D_n97E,2022-03-18
13850,Wx3gRx0Fyzk,2022-02-25
13851,V-QPtMs28U8,2022-08-26
13852,I9QGpHScGug,2013-09-10
13853,kcZMCMI24gs,2014-05-20
13854,dEjA3uw5s3I,2022-04-08
13855,XpNWBVtXFsI,2021-12-03
13856,s9Kdh7RAjIY,2022-09-30
13857,uBc1wkTMywM,2022-09-24
13858,GmlBAosY3V0,2022-05-20
13859,v9geHIUOxeA,2022-01-21
13860,J3H--06Xw6g,2022-10-01
13861,SoV2mLJ-QJU,2023-01-13
13862,XdyRZrVYTEc,2022-08-19
13863,QHLYfSXk0F0,2022-10-06
13864,huxhqphtDrM,2022-12-12
13865,YxWlaYCA8MU,2022-12-22
13866,USccSZnS8MQ,2021-02-12
13867,qFkNATtc3mc,2019-09-05
13868,vt4jX0iRgCg,2016-09-29
13869,4WRJHbL4dAk,2016-10-07
13870,mpjNh-uGBY4,2016-09-29
13871,GX6T2c6QH4Q,2022-04-25
13872,LVtKTjRT5iw,2022-10-26
13873,mQHKne-n8yA,2016-08-22
13874,SYM-RJwSGQ8,2014-04-04
13875,Q-T7Mp-OPWw,2020-09-25
13876,eUSkZCoGalo,2022-08-30
13877,6cFtWUz77F0,2022-01-26
13878,U4dilE1eh9s,2021-02-05
13879,AzRyxGBGiAE,2015-01-12
13880,CMWLX0KXwF4,2022-05-03
13881,K52kfSE4N5U,2022-10-12
13882,XsFneCExrCQ,2016-08-19
13883,zIJEOEZdLzE,2022-04-22
13884,tD4HCZe-tew,2015-07-01
13885,aatr_2MstrI,2017-03-17
13886,GTyN-DB_v5M,2015-09-17
13887,GNcX0qqnE2Y,2023-01-26
13888,eC-F_VZ2T1c,2016-09-30
13889,3OTjFqWcDQY,2018-10-23
13890,oCqMKVeaUWI,2017-05-01
13891,wC9i8w2cHwM,2020-10-07
13892,U-PXEe-qeK4,2015-01-20
13893,WkCJDMbCiV0,2022-07-18
13894,0yruvXjYoUo,2018-12-14
13895,y7d9VLRO3vc,2017-10-20
13896,cgdyjmUCxPs,2022-10-13
13897,nP8ZVJxiJlU,2018-03-15
13898,D-bYv33e6N0,2018-09-14
13899,0EqHqPvXcMU,2019-09-06
13900,eule6lStVo4,2021-03-19
13901,F3uzNaw-uhE,2016-12-02
13902,uYWHMW7Uesw,2022-09-15
13903,d_HlPboLRL8,2015-02-27
13904,54YAA7e2kt8,2020-03-16
13905,K17df81RL9Y,2021-07-08
13906,htzMqOmGL0U,2023-01-27
13907,U0qHsWAZ4xU,2022-01-07
13908,_Mc_OM5oNA8,2019-04-11
13909,93ufch_2mfw,2017-07-05
13910,M1X5Qp9vThc,2022-07-22
13911,WjQKF1eD2Zs,2018-06-11
13912,mikkqeCsfIc,2022-01-27
13913,RLnA25dVzrQ,2016-08-10
13914,DDWAk8-leVA,2012-02-23
13915,kmhgibIoJj0,2020-04-17
13916,stoLqWXsIOY,2015-06-16
13917,OrNyZ7X87sE,2022-01-14
13918,uCEv2NMr46E,2022-06-17
13919,xwYA1d0E_RM,2022-10-06
13920,hlDMSQdbgWA,2021-10-14
13921,0QoeB-nqOIQ,2020-02-20
13922,IVH4RLSwGOc,2022-05-20
13923,IVH4RLSwGOc,2022-05-20
13924,xwYA1d0E_RM,2022-10-06
13925,jr_bRqMUVb4,2021-05-07
13926,jptcaNsSYsw,2020-06-26
13927,rtZM9rnG4Mc,2022-11-10
13928,vMegYk07xL8,2017-11-10
13929,HIv3ClkEhrA,2021-05-20
13930,5XR7naZ_zZA,2015-01-19
13931,Wx3gRx0Fyzk,2022-02-25
13932,QXxyvkxZ4uw,2022-12-07
13933,xUVz4nRmxn4,2016-05-12
13934,L0Y7GiSl1z8,2021-01-08
13935,oWu1iRkRgPA,2023-01-06
13936,Ej5PnAbqFDY,2023-01-20
13937,4jBDnYE1WjI,2015-07-27
13938,AnBP4sqp5MM,2021-11-05
13939,0nCLnfKqnJg,2023-01-13
13940,fOO1mWLGhh8,2022-01-24
13941,Ea4ndLe_hn8,2022-09-26
13942,yK8HfzDlOD4,2019-02-21
13943,y_fB0IMbq54,2021-11-20
13944,QRjZn8SSrrs,2018-08-04
13945,3WHm6tfvKlk,2019-05-08
13946,EXoGaue8E7g,2022-03-25
13947,yaCNI_W-lNQ,2021-02-05
13948,DAnyYqFby-I,2023-01-25
13949,d0Jyvteqzrw,2019-12-06
13950,hxon1cVPC5A,2020-01-12
13951,0VAAS9xnS5U,2021-06-02
13952,M9XSeTR9c8c,2021-01-09
13953,hkJdbisSvIg,2022-03-16
13954,MRnHu0FhAFQ,2021-08-26
13955,m7kR8wwubyA,2020-08-07
13956,m-I6QiuOuO4,2020-07-02
13957,rETtS0Y1C4Y,2020-02-14
13958,TaeIFNmpUgs,2020-05-07
13959,Q8xIa7KcI1A,2022-10-21
13960,Ge4AKbnr6ME,2020-11-13
13961,JuUt0Ej3B2Y,2017-06-16
13962,6pIQ-XoouAs,2021-11-19
13963,h5z99EYHY4I,2018-03-03
13964,Y2NnFRUoYVc,2021-06-10
13965,sSCE2AcJJfw,2020-06-18
13966,I7b7ICqICSw,2022-03-15
13967,sWjsLcmQzVI,2021-04-02
13968,wkUKNF1_QDQ,2022-11-18
13969,w2CELiObPeQ,2015-09-18
13970,AbXahmBSLTk,2019-04-07
13971,p_IwENcMPOA,2017-12-18
13972,eBzduwzZH-w,2020-11-13
13973,LFO2PhgnJcw,2022-04-01
13974,_T8ml-P0GkI,2017-07-28
13975,rct9Zs_Yd-I,2020-03-25
13976,heyIXXCfyaM,2015-06-08
13977,UPNDK46QiRM,2014-10-03
13978,nPYRBsGMKOU,2017-08-11
13979,y7ECZulrUQQ,2022-03-12
13980,U2SNwtE-0Us,2021-10-08
13981,wy3gZ9OECyc,2022-10-07
13982,A9XoQV-Oa_A,2023-01-20
13983,E1QN0fDW4Wg,2022-01-07
13984,1nD4Fgh7sLk,2022-12-05
13985,ad2LyoYLiSY,2021-09-10
13986,rliS9X5wE8o,2022-09-08
13987,7O52-xBRPDI,2014-02-17
13988,Yx16zJooQls,2021-01-27
13989,lZfi-Y5kSYE,2022-08-16
13990,5jJJYYaw8vw,2022-11-23
13991,g9Zro7KQzgA,2022-02-03
13992,U2SNwtE-0Us,2021-10-08
13993,E-T1NnxuVCI,2022-10-14
13994,imPkw4tNEy4,2022-02-10
13995,BvH6GMykwOs,2023-01-23
13996,7YCjkYeE2xQ,2021-12-06
13997,6NYt1MlYppI,2022-07-22
13998,oGnVAeXLROA,2022-07-27
13999,w9X8svKZqes,2022-03-25
14000,48YRN33AxYY,2021-05-11
14001,lDToOe8pVzY,2019-11-01
14002,u5M__nfVWq8,2017-05-26
14003,hDzHRY_VcZc,2018-04-20
14004,PDLvyONEdP4,2022-09-02
14005,v8r0Q5oDLb4,2022-02-26
14006,CIoIpMqOJQk,2019-08-14
14007,OmKAn8rNbKg,2015-10-02
14008,MACzQc6FlRM,2018-04-18
14009,RdueQoNpiSE,2017-11-10
14010,AS_gmvtj4R0,2019-02-20
14011,7BXTKNFSuiU,2021-02-10
14012,YIqXnirQlvM,2021-03-18
14013,utj0BFuv1-Q,2017-04-26
14014,saAifhBh6SI,2017-11-10
14015,ieT-mAUgAuw,2020-10-31
14016,_iQN672qtvY,2020-06-26
14017,lPuqncvWED8,2022-11-09
14018,hSxcP6Pgx7I,2023-01-05
14019,4R1NnfiyE0I,2022-06-14
14020,C7cdnKXqKOU,2020-01-10
14021,VOxtCodiqPU,2020-06-23
14022,cndRuWbYUP0,2022-07-06
14023,9k_ddK4wVXM,2020-03-05
14024,6S7YXGkA5IQ,2022-09-23
14025,G8hhrv7L-7w,2018-07-27
14026,MnXXV54uPfY,2021-12-07
14027,Mh7ZJ00Gf9o,2022-07-21
14028,iurfbuXpqXM,2018-01-29
14029,wmnjD_gHp-w,2023-01-26
14030,sxVYkUVtih4,2021-07-01
14031,Hrf7F3QAfvE,2018-05-10
14032,t2m9M2SpuLM,2018-12-12
14033,2szf8xTZoZE,2021-10-21
14034,tiEt1qkaaGA,2020-01-23
14035,hsAu3TAs5yo,2020-10-09
14036,FfUmdamEros,2022-05-04
14037,BTXQWjGQ3PU,2022-06-23
14038,tVKaN_H35xs,2017-05-05
14039,ReK5Z0RCbSY,2020-02-07
14040,NPSvCJ9v7vI,2020-07-30
14041,y_2EbASMxRE,2022-01-07
14042,254EHfv9RvM,2018-10-05
14043,gwcuiXTOnbY,2020-02-23
14044,dvItruOSOaE,2021-09-24
14045,zjcwr-Bf5nQ,2022-04-15
14046,5qSembkIRB0,2018-10-12
14047,3odIdmuFfEY,2016-04-11
14048,lheKC1iC0CM,2017-02-24
14049,Cg4Eui4sGlk,2017-06-18
14050,jbb4gUiQul8,2022-09-02
14051,5GzLsZJo4tw,2022-05-06
14052,NQFhnvJ9tsk,2019-08-02
14053,Be07I4B7No4,2020-06-16
14054,GI6_cvAQDrM,2021-05-05
14055,CqxEnP6Pw8A,2022-09-02
14056,9Zj0JOHJR-s,2017-11-23
14057,gk-aCL6eyGc,2014-12-04
14058,9QZMjFC_RgY,2012-03-29
14059,YREhVveHq9k,2016-02-20
14060,l18A5BOTlzE,2014-08-31
14061,DTbfw8_SMmI,2020-07-09
14062,d0RmRJsgP28,2017-01-18
14063,weZKm1kTrpc,2018-07-05
14064,kXMwZNRiPe0,2016-12-10
14065,X6ELpluyZyg,2022-06-30
14066,dwGLEfqdPOA,2015-12-05
14067,8WQMBv2deYQ,2014-06-05
14068,S2ubyhIhH7I,2021-04-29
14069,PySC3RGhZJU,2014-09-05
14070,4wOoLLDXbDY,2011-11-23
14071,zDY9QOrt1Zg,2022-03-24
14072,huBNgxolXFo,2015-06-05
14073,HtShHZzTrnk,2022-01-13
14074,w5GaSTnk5iU,2021-04-29
14075,vdrY40IOMyw,2019-06-30
14076,rVeMiVU77wo,2012-03-23
14077,NRWUoDpo2fo,2014-08-07
14078,S3fTw_D3l10,2012-06-01
14079,npvNPORFXpc,2012-11-05
14080,aNYjOVo5IEw,2012-09-19
14081,Q06wFUi5OM8,2012-02-16
14082,Qg6BwvDcANg,2012-07-09
14083,gFKhxi8b9SQ,2021-09-22
14084,TwVBfMoSAu4,2013-07-30
14085,axTSc3e6wu8,2014-09-04
14086,mtf7hC17IBM,2012-09-09
14087,m6TXPNybrmk,2017-06-23
14088,E4povfmX144,2013-01-23
14089,9IVTOh0TkkQ,2021-12-17
14090,xLPGtQoRUbk,2015-02-23
14091,IkAOasSJro0,2013-04-30
14092,HbYhMAI4tL4,2017-07-20
14093,XrcEyGFAWas,2015-06-03
14094,vhCEaGWTu10,2020-01-15
14095,i9wBXC3aZ_I,2018-03-23
14096,GpuUOl6ddVI,2022-02-17
14097,xarC5jAiO7w,2017-09-08
14098,o-jb6Ac4e7Q,2014-04-02
14099,QMssNXBCCl0,2014-09-04
14100,bauVrXCP-XU,2022-06-08
14101,BEW_n1922vk,2017-10-09
14102,8ayH60ET4U0,2017-06-19
14103,52eVbd_WUH0,2023-01-11
14104,ZK7Ojytg04Q,2013-05-05
14105,rXAwS7ZPF9o,2020-08-07
14106,L-66l5G6WDQ,2021-09-10
14107,DStIKYcvqqw,2022-11-11
14108,B5B5pPVEwyw,2019-04-05
14109,1yOnXw69nlo,2022-07-22
14110,-QSLGdi5inA,2022-04-01
14111,V1L5dItIseg,2015-06-17
14112,aWC60XGOtAI,2020-02-21
14113,SuZjTZSHrNo,2019-10-25
14114,rLIAXRfhJMI,2022-05-27
14115,2WA4MEFyanU,2022-04-28
14116,YqeW9_5kURI,2015-03-23
14117,WUcXQ--yGWQ,2016-06-09
14118,CQGcfudKBBs,2017-01-19
14119,KKFwpakP2ng,2018-06-14
14120,wwqpA_tQcXQ,2017-05-22
14121,eVD9j36Ke94,2015-10-27
14122,uBuWO17H3K0,2017-01-22
14123,qM5tNSHScY4,2018-11-30
14124,5ttZsnDPka4,2017-02-04
14125,WUcXQ--yGWQ,2016-06-09
14126,YJ8XsCfMiXw,2018-12-01
14127,BJ-rNtSeVC4,2013-08-15
14128,RRA4zbSR8V4,2022-01-14
14129,FCbWLSZrZfw,2012-12-04
14130,SxOr70YyTnY,2019-04-19
14131,Sr6ZNuAGpE0,2015-03-26
14132,0FcDXL5Aw0o,2013-07-16
14133,DB3nEesYdcE,2018-11-30
14134,Qlk6kRJ2Jd4,2021-10-15
14135,ia8xqNWa0eY,2017-04-27
14136,1Rh2ozDeiQE,2019-05-31
14137,fnJqb10GiAY,2019-05-19
14138,otl8yjZcg2Y,2017-02-16
14139,VB4WqLjFSEU,2016-11-14
14140,U5WnjMo88rU,2018-03-05
14141,zPDcx07PwXo,2017-08-25
14142,9TQKyDD9Yig,2019-01-18
14143,yC8SPG2LwSA,2020-08-21
14144,Qhadv8gwTdo,2021-11-05
14145,hY1tULEr4-4,2019-06-07
14146,FsLcaMeA8zQ,2022-11-28
14147,emm6iUY6g8g,2019-07-04
14148,Oc3IXko6Ups,2020-07-02
14149,jnwDkVo6DxA,2019-09-20
14150,hOw_6uTY_LI,2022-03-18
14151,abmr6SegwrY,2019-02-15
14152,FlPoN8XO5fw,2022-01-19
14153,SpRpfev01n0,2018-08-25
14154,HSaDrDuvNjI,2018-12-13
14155,eztGb-MW0wU,2021-01-03
14156,W_2bgB6UkvM,2019-02-08
14157,Tpv5ibeHdcE,2021-05-07
14158,pZtcnk0P8Uk,2019-02-10
14159,wNIDOomt8Yc,2023-01-30
14160,p3pgDWpyahg,2020-08-06
14161,L5mn77I-gnk,2019-06-04
14162,sIaT8Jl2zpI,2018-07-13
14163,gYR0xP1j4PY,2019-07-20
14164,n_aVFVveJNs,2015-04-15
14165,R1EwKwayzLM,2021-03-12
14166,N90b4O3B-kY,2020-12-12
14167,Wt5X91ciE6Y,2014-08-05
14168,Br1q_i1RHPU,2018-09-07
14169,_cLhaZIBSpo,2013-11-12
14170,a2zeEQq0bKo,2020-05-23
14171,dUpKZz0Nm7c,2017-09-11
14172,oglRrpIsVaE,2022-09-22
14173,4HvdGXANdYE,2019-11-05
14174,saqqO_uWxk4,2021-07-08
14175,gZFmMoeU5m0,2022-04-08
14176,XhpBInq5p8M,2021-04-08
14177,fJm22OUWg1g,2022-06-24
14178,4wKFIBmefiY,2021-10-26
14179,8e5grbcCb_Q,2022-12-02
14180,D1C6zSIGDKw,2022-01-11
14181,L3wKzyIN1yk,2016-07-21
14182,ir6nk2zrMG0,2019-01-25
14183,1Al-nuR1iAU,2017-03-24
14184,4w--7V1P3yE,2021-05-11
14185,zA-zoyipi6A,2021-01-29
14186,o9zRQijCN5w,2017-11-29
14187,aJ3nRYw2sD8,2017-10-27
14188,bTxx5CfeNg8,2015-01-12
14189,WQhvBgJrVts,2016-08-30
14190,ir6nk2zrMG0,2019-01-25
14191,qno5ejMm9Ck,2022-10-20
14192,BnnbP7pCIvQ,2022-09-12
14193,zfL1I7WpEdk,2022-10-07
14194,5Iwy_xeJi7c,2022-04-14
14195,qTDpjOYDeGw,2022-10-20
14196,c9B4Z_HRAcI,2016-06-17
14197,SR0KUjf0DJA,2022-10-20
14198,GRnJ-BBi5YE,2022-10-20
14199,X2XWBcd5jn0,2018-06-06
14200,L4QxmPMplYc,2022-10-20
14201,QZ2F3ZP1sxg,2020-08-22
14202,2BNcFDmQ7YM,2021-05-26
14203,V6EpIABAKKo,2019-02-16
14204,-z6tnA8DfG8,2019-06-21
14205,whsLEiYlcOI,2021-07-16
14206,JAOMtqf8YRA,2019-03-20
14207,SEyCaLnhX7Q,2018-10-08
14208,5TWDdOZPvM4,2020-03-06
14209,cSB7ByIvarE,2019-08-08
14210,o5_FzJJj7ZI,2019-01-25
14211,CfihYWRWRTQ,2013-05-08
14212,6ACl8s_tBzE,2014-09-12
14213,2aJfC8JR2No,2021-07-15
14214,oABEGc8Dus0,2012-04-12
14215,ze6H75NCUs8,2016-04-29
14216,gdD17N_LTE8,2022-10-14
14217,I5exsScaHWo,2015-06-01
14218,i8N6SScXb8M,2013-08-22
14219,DI7k3GX8KIg,2015-08-26
14220,zS5NucSJqVY,2022-01-14
14221,ToY6sjSV8h8,2018-03-05
14222,G38NsdG0hDo,2023-01-20
14223,2QLU7gk7u-Q,2022-12-16
14224,6YqSS_b_X1U,2017-10-30
14225,FjcTGaEYj5Y,2019-01-09
14226,OqOInpvEt4w,2022-11-14
14227,_qXaLEkvhXY,2023-01-20
14228,_PuaYfhX4RQ,2018-11-27
14229,PQlZqexsh_w,2021-10-01
14230,v-KX9i3EB3g,2018-07-17
14231,-s7TCuCpB5c,2014-03-24
14232,I3mrYxPLSH4,2015-11-16
14233,FoTVL5tyB2s,2021-05-26
14234,4w22l9mvIlY,2022-07-29
14235,bVXKExUIJOI,2021-07-29
14236,KI-IiIt-xpg,2022-02-14
14237,aeRMzoA-XQI,2018-07-27
14238,p6hrlF0W0ig,2020-10-07
14239,KuYfOO_d0gw,2022-01-21
14240,Gff8uyKd6T4,2022-10-07
14241,FXfqLUuVBis,2021-10-23
14242,tzYWZvHqD4Y,2019-12-11
14243,jPWSLLI3xzI,2019-09-28
14244,yvdO3VM6I9U,2019-03-24
14245,yFERDTkaLXI,2019-11-13
14246,L2XSg_8vNBE,2019-11-02
14247,c9VPJ1yrVdU,2019-12-11
14248,ywh9dNpEX9c,2020-12-20
14249,TDljL2BbQv0,2022-12-15
14250,65wd-MKkB58,2022-11-10
14251,j5y6xLpRwx4,2022-10-20
14252,7ouFkoU8Ap8,2022-10-13
14253,UWV41yEiGq0,2016-08-25
14254,_SgHBRPwXVk,2022-12-29
14255,58u-zkDLNPg,2019-08-22
14256,j-sz8M8gc6U,2018-01-19
14257,KWGrPNqz4uc,2017-08-10
14258,WJcsqyeIJ8Y,2022-06-02
14259,EszBkjtG7wA,2020-12-18
14260,ixkoVwKQaJg,2018-10-10
14261,BX0lKSa_PTk,2022-10-27
14262,KLPg6dQOQH8,2022-12-16
14263,Rcfpb4rk05M,2022-11-16
14264,8F2s8ivKXNY,2021-05-28
14265,NNGd3uANaes,2022-10-06
14266,Rsf2j8YkXWU,2023-01-31
14267,NpU_aN54eJA,2020-07-17
14268,ixHvZknYvmY,2022-12-20
14269,_ocfE8Ua-7U,2018-02-16
14270,otz8jqPaxbQ,2022-09-21
14271,Qz9gmiLBVFA,2021-10-22
14272,SRm2Ch4oFWs,2021-04-16
14273,sD9_l3oDOag,2018-01-26
14274,Mtau4v6foHA,2017-07-28
14275,ghAvJMxE1qo,2019-01-18
14276,NE3IkFadCHM,2016-07-08
14277,1Jw_mhoCiFY,2019-03-22
14278,n_k8H3uct1o,2022-03-02
14279,t_Fi3J4UTlg,2020-10-16
14280,fbHbTBP_u7U,2017-11-09
14281,q6UJm0w3FDE,2018-12-01
14282,fnlJw9H0xAM,2019-05-30
14283,LfxY1sg5_rw,2018-12-07
14284,fnlJw9H0xAM,2019-05-30
14285,lxRwEPvL-mQ,2019-06-27
14286,Z_AD_JcS7Co,2018-03-12
14287,E1ZVSFfCk9g,2019-07-12
14288,ZABzf76wYwo,2022-03-27
14289,ug-4QS6T0p0,2021-05-26
